created_at,id_str,tweet
0,Wed Feb 12 06:09:27 +0000 2020,1227474780846272512,"Nothing can mislead a woke, responsible voter. #DelhiElection2020 #AAP"
0,Wed Feb 12 06:09:27 +0000 2020,1227474780846272512,"Nothing can mislead a woke, responsible voter. #DelhiElection2020 #AAP"
0,Wed Feb 12 06:09:41 +0000 2020,1227474839486783488,"#2BHK flats #ForSale in chandapur to anekal road #Apartment #Flat #Chandapura #Bangalore #Residential #Property
https://t.co/hCzKgAZlyJ"
0,Wed Feb 12 06:09:41 +0000 2020,1227474839486783488,"#2BHK flats #ForSale in chandapur to anekal road #Apartment #Flat #Chandapura #Bangalore #Residential #Property
https://t.co/hCzKgAZlyJ"
0,Wed Feb 12 06:09:47 +0000 2020,1227474863021006849,"@vicke4 All the best, Ganapa"
0,Wed Feb 12 06:09:47 +0000 2020,1227474863021006849,"@vicke4 All the best, Ganapa"
0,Wed Feb 12 06:09:48 +0000 2020,1227474867928387585,@FugaciousOne Good one 👌
0,Wed Feb 12 06:09:48 +0000 2020,1227474867928387585,@FugaciousOne Good one 👌
0,Wed Feb 12 06:09:57 +0000 2020,1227474906331406337,@aamirmashhood This!
0,Wed Feb 12 06:09:57 +0000 2020,1227474906331406337,@aamirmashhood This!
0,Wed Feb 12 06:10:05 +0000 2020,1227474940095606789,"@Sharmistha_GK @INCIndia Nice one @Sharmistha_GK ...after your tweet, top brass @INCIndia talking about this.… https://t.co/3bAuz6rwFB"
0,Wed Feb 12 06:10:05 +0000 2020,1227474940095606789,"@Sharmistha_GK @INCIndia Nice one @Sharmistha_GK ...after your tweet, top brass @INCIndia talking about this.… https://t.co/3bAuz6rwFB"
0,Wed Feb 12 06:10:14 +0000 2020,1227474974912503810,"Recognize These Four of the BJPs Unsocial elements in Delhi Polls
who converted Delhi Polls To Hate Politics &amp; BJP… https://t.co/1QJEDD6dwP"
0,Wed Feb 12 06:10:14 +0000 2020,1227474974912503810,"Recognize These Four of the BJPs Unsocial elements in Delhi Polls
who converted Delhi Polls To Hate Politics &amp; BJP… https://t.co/1QJEDD6dwP"
0,Wed Feb 12 06:10:17 +0000 2020,1227474989550620673,@thaiyaan @h_tejas anyway ducking out of this convo now as I sound stupidly UC performative. I understand yr point… https://t.co/XbWQelwi9C
0,Wed Feb 12 06:10:17 +0000 2020,1227474989550620673,@thaiyaan @h_tejas anyway ducking out of this convo now as I sound stupidly UC performative. I understand yr point… https://t.co/XbWQelwi9C
0,Wed Feb 12 06:10:52 +0000 2020,1227475136196022273,Even the traffic capital of the world. All thanks to @BBMPCOMM @BBMP_MAYOR @Randeep_Dev
0,Wed Feb 12 06:10:52 +0000 2020,1227475136196022273,Even the traffic capital of the world. All thanks to @BBMPCOMM @BBMP_MAYOR @Randeep_Dev
0,Wed Feb 12 06:11:53 +0000 2020,1227475390920318983,@Jeyashri16 @moayush @narendramodi @PMOIndia @shripadynaik One day silent protest for inclusion of yoga and naturop… https://t.co/xpJrSeEuk5
0,Wed Feb 12 06:11:55 +0000 2020,1227475400944734208,@ShriyanShika Would you be interested in speaking to a strategy consultant.
0,Wed Feb 12 06:12:22 +0000 2020,1227475514308341763,@drrajeshks @narendramodi @shripadynaik @PMOIndia @JoshiPralhad @JPNadda @secymoayush One day silent protest for in… https://t.co/7ohNXAIUs6
0,Wed Feb 12 06:12:32 +0000 2020,1227475556805021697,"@RK_ultapulta @_pallavighosh @Sharmistha_GK @INCIndia As a Ex President, and veteran Congress person... What he doe… https://t.co/fv4g1Scmua"
0,Wed Feb 12 06:12:33 +0000 2020,1227475559787180032,"No Brokerage!! #2BHK #Apartment #ForSale in International Airpot Road, #Bangalore #Flat #AirportRoad #Residential… https://t.co/HWP09Mo8wN"
0,Wed Feb 12 06:11:53 +0000 2020,1227475390920318983,@Jeyashri16 @moayush @narendramodi @PMOIndia @shripadynaik One day silent protest for inclusion of yoga and naturop… https://t.co/xpJrSeEuk5
0,Wed Feb 12 06:11:55 +0000 2020,1227475400944734208,@ShriyanShika Would you be interested in speaking to a strategy consultant.
0,Wed Feb 12 06:12:22 +0000 2020,1227475514308341763,@drrajeshks @narendramodi @shripadynaik @PMOIndia @JoshiPralhad @JPNadda @secymoayush One day silent protest for in… https://t.co/7ohNXAIUs6
0,Wed Feb 12 06:12:32 +0000 2020,1227475556805021697,"@RK_ultapulta @_pallavighosh @Sharmistha_GK @INCIndia As a Ex President, and veteran Congress person... What he doe… https://t.co/fv4g1Scmua"
0,Wed Feb 12 06:12:33 +0000 2020,1227475559787180032,"No Brokerage!! #2BHK #Apartment #ForSale in International Airpot Road, #Bangalore #Flat #AirportRoad #Residential… https://t.co/HWP09Mo8wN"
0,Wed Feb 12 06:13:05 +0000 2020,1227475695410044928,with location https://t.co/fWfDz72kjt
0,Wed Feb 12 06:13:05 +0000 2020,1227475695410044928,with location https://t.co/fWfDz72kjt
0,Wed Feb 12 06:13:45 +0000 2020,1227475860376236032,"@HathwayBrdband ,   Hey hathway, you people are calling me daily 3 to 4 times from different numbers inspite of me… https://t.co/DbwddE2Z0q"
0,Wed Feb 12 06:13:45 +0000 2020,1227475860376236032,"@HathwayBrdband ,   Hey hathway, you people are calling me daily 3 to 4 times from different numbers inspite of me… https://t.co/DbwddE2Z0q"
0,Wed Feb 12 06:13:46 +0000 2020,1227475867686797312,"Go easy on yourself ! Love yourself and be kind ❤️❤️❤️ @ Bangalore, India https://t.co/Emu7mXxyTD"
0,Wed Feb 12 06:13:46 +0000 2020,1227475867686797312,"Go easy on yourself ! Love yourself and be kind ❤️❤️❤️ @ Bangalore, India https://t.co/Emu7mXxyTD"
0,Wed Feb 12 06:14:02 +0000 2020,1227475931293519872,"I turned 20, 30, 40 and all that ...
And I have one life lesson to share ...

.
Listen to yourself, make your own f… https://t.co/u87TDh4r0Z"
0,Wed Feb 12 06:14:02 +0000 2020,1227475931293519872,"I turned 20, 30, 40 and all that ...
And I have one life lesson to share ...

.
Listen to yourself, make your own f… https://t.co/u87TDh4r0Z"
0,Wed Feb 12 06:14:14 +0000 2020,1227475982879199239,"There is one special day each year that is dedicated to Love. On this Valentine’s Day, utilize some special quotati… https://t.co/vbrKs0Tg64"
0,Wed Feb 12 06:14:14 +0000 2020,1227475982879199239,"There is one special day each year that is dedicated to Love. On this Valentine’s Day, utilize some special quotati… https://t.co/vbrKs0Tg64"
0,Wed Feb 12 06:14:26 +0000 2020,1227476031805820929,"@__Adamas__ Y ppl become like that. Idle brain is devils workshop antaru. 
Entha khaaliga undunte ee range ki raaga… https://t.co/uZp7CNw7AV"
0,Wed Feb 12 06:14:26 +0000 2020,1227476031805820929,"@__Adamas__ Y ppl become like that. Idle brain is devils workshop antaru. 
Entha khaaliga undunte ee range ki raaga… https://t.co/uZp7CNw7AV"
0,Wed Feb 12 06:14:58 +0000 2020,1227476166346452992,"@arungiri @TVMohandasPai They won, that's it... Post mortem is necessary to make your ground stable... Winning with… https://t.co/aey3pnxDSt"
0,Wed Feb 12 06:14:58 +0000 2020,1227476166346452992,"@arungiri @TVMohandasPai They won, that's it... Post mortem is necessary to make your ground stable... Winning with… https://t.co/aey3pnxDSt"
0,Wed Feb 12 06:15:01 +0000 2020,1227476182100332544,@daniel86cricket And Pakistan is not number one in any format write that dude
0,Wed Feb 12 06:15:03 +0000 2020,1227476187460653056,@BJP4Karnataka @BJP4India @narendramodi @AmitShah have taken people of #Karnataka for granted. During elections you… https://t.co/fngT7XUab8
0,Wed Feb 12 06:15:20 +0000 2020,1227476260739338241,Happiness is a choice and your thoughts and feelings determine whether you want to choose for yourself or be a vict… https://t.co/Lo6lJPOtrO
0,Wed Feb 12 06:15:23 +0000 2020,1227476271485136897,@Nila_twips Happy morning 🤗
0,Wed Feb 12 06:15:25 +0000 2020,1227476282490998784,As usual an insightful piece from @TheJaggi however what confuses me is that there are some brilliant advisors as e… https://t.co/YnKHqcTCok
0,Wed Feb 12 06:15:33 +0000 2020,1227476312669016065,My self tweet
0,Wed Feb 12 06:16:09 +0000 2020,1227476467828830209,"Plots #ForSale in #Bangalore #Vittasandra #ResidentialPlot #Land #Residential #Property
https://t.co/1kGnLR7Yws"
0,Wed Feb 12 06:16:27 +0000 2020,1227476541329805312,True that! 🤣 #DelhiPolls2020
0,Wed Feb 12 06:16:31 +0000 2020,1227476557410832384,"#ThalaAjith Bike Racing 🏁 

#ValimaiDiwali #Valimai 

@TFC_mass @AjithFCTeam @AjithWeb @ThalaArmyOnline @tn__ajith… https://t.co/SbMmMX7UOS"
0,Wed Feb 12 06:16:48 +0000 2020,1227476627761893379,"You need to be very fucking focused towards the goals of your life.
#WednesdayWisdom #GodMorningWednesday"
0,Wed Feb 12 06:16:53 +0000 2020,1227476650549481472,Kejriwal Didn't Stand Up To Modi - He Side-Stepped Him - NDTV https://t.co/QrV67sFShX
0,Wed Feb 12 06:16:54 +0000 2020,1227476653120638976,"Gosh!
Was it a Show Off gone bad or something else..

#Lamborghini #bangalore #bengalurutraffic #bengaluru https://t.co/CJDdTs57jQ"
0,Wed Feb 12 06:17:18 +0000 2020,1227476754803109888,@amazonIN I am calling from morning.your delivery boy not picking the call. https://t.co/fZWN9v9JJd
0,Wed Feb 12 06:17:43 +0000 2020,1227476859635535872,Hey..vote for sana !!  #WorldLovesSana
0,Wed Feb 12 06:18:06 +0000 2020,1227476954565226499,"@Nicks103 BJP can never win Delhi, atleast for next 25yrs.   Earlier Sheila Dixit and now AK, both have created unb… https://t.co/nlyywzQ13g"
0,Wed Feb 12 06:18:58 +0000 2020,1227477173738536960,@NafisaJoseph Wow that is surely a nice pair
0,Wed Feb 12 06:19:05 +0000 2020,1227477205581737986,"#ResidentialPlot- Near GST Road #Land #ForSale #Madurantakam #Chennai #Residential #Property
https://t.co/rOA56eUfbi"
0,Wed Feb 12 06:19:14 +0000 2020,1227477241002590213,@INCKarnataka There is dip in consumer spending bcoz inflation is low meaning prices r lesser n hence people hv to… https://t.co/1a6dcwUnPu
0,Wed Feb 12 06:15:01 +0000 2020,1227476182100332544,@daniel86cricket And Pakistan is not number one in any format write that dude
0,Wed Feb 12 06:15:03 +0000 2020,1227476187460653056,@BJP4Karnataka @BJP4India @narendramodi @AmitShah have taken people of #Karnataka for granted. During elections you… https://t.co/fngT7XUab8
0,Wed Feb 12 06:15:20 +0000 2020,1227476260739338241,Happiness is a choice and your thoughts and feelings determine whether you want to choose for yourself or be a vict… https://t.co/Lo6lJPOtrO
0,Wed Feb 12 06:15:23 +0000 2020,1227476271485136897,@Nila_twips Happy morning 🤗
0,Wed Feb 12 06:15:25 +0000 2020,1227476282490998784,As usual an insightful piece from @TheJaggi however what confuses me is that there are some brilliant advisors as e… https://t.co/YnKHqcTCok
0,Wed Feb 12 06:15:33 +0000 2020,1227476312669016065,My self tweet
0,Wed Feb 12 06:16:09 +0000 2020,1227476467828830209,"Plots #ForSale in #Bangalore #Vittasandra #ResidentialPlot #Land #Residential #Property
https://t.co/1kGnLR7Yws"
0,Wed Feb 12 06:16:27 +0000 2020,1227476541329805312,True that! 🤣 #DelhiPolls2020
0,Wed Feb 12 06:16:31 +0000 2020,1227476557410832384,"#ThalaAjith Bike Racing 🏁 

#ValimaiDiwali #Valimai 

@TFC_mass @AjithFCTeam @AjithWeb @ThalaArmyOnline @tn__ajith… https://t.co/SbMmMX7UOS"
0,Wed Feb 12 06:16:48 +0000 2020,1227476627761893379,"You need to be very fucking focused towards the goals of your life.
#WednesdayWisdom #GodMorningWednesday"
0,Wed Feb 12 06:16:53 +0000 2020,1227476650549481472,Kejriwal Didn't Stand Up To Modi - He Side-Stepped Him - NDTV https://t.co/QrV67sFShX
0,Wed Feb 12 06:16:54 +0000 2020,1227476653120638976,"Gosh!
Was it a Show Off gone bad or something else..

#Lamborghini #bangalore #bengalurutraffic #bengaluru https://t.co/CJDdTs57jQ"
0,Wed Feb 12 06:17:18 +0000 2020,1227476754803109888,@amazonIN I am calling from morning.your delivery boy not picking the call. https://t.co/fZWN9v9JJd
0,Wed Feb 12 06:17:43 +0000 2020,1227476859635535872,Hey..vote for sana !!  #WorldLovesSana
0,Wed Feb 12 06:18:06 +0000 2020,1227476954565226499,"@Nicks103 BJP can never win Delhi, atleast for next 25yrs.   Earlier Sheila Dixit and now AK, both have created unb… https://t.co/nlyywzQ13g"
0,Wed Feb 12 06:18:58 +0000 2020,1227477173738536960,@NafisaJoseph Wow that is surely a nice pair
0,Wed Feb 12 06:19:05 +0000 2020,1227477205581737986,"#ResidentialPlot- Near GST Road #Land #ForSale #Madurantakam #Chennai #Residential #Property
https://t.co/rOA56eUfbi"
0,Wed Feb 12 06:19:14 +0000 2020,1227477241002590213,@INCKarnataka There is dip in consumer spending bcoz inflation is low meaning prices r lesser n hence people hv to… https://t.co/1a6dcwUnPu
0,Wed Feb 12 06:19:37 +0000 2020,1227477340013441024,This BiggBoss journey has been a roller coaster ride for #AsimRiaz. He came from nothing and dominated the season l… https://t.co/urWKtJjjrX
0,Wed Feb 12 06:19:37 +0000 2020,1227477340013441024,This BiggBoss journey has been a roller coaster ride for #AsimRiaz. He came from nothing and dominated the season l… https://t.co/urWKtJjjrX
0,Wed Feb 12 06:19:42 +0000 2020,1227477360108285953,"Lamborghini crashes into police kiosk in Bengaluru, They put 2000 rs fine for him that’s all ..… https://t.co/TQciXGrXLE"
0,Wed Feb 12 06:19:42 +0000 2020,1227477360108285953,"Lamborghini crashes into police kiosk in Bengaluru, They put 2000 rs fine for him that’s all ..… https://t.co/TQciXGrXLE"
0,Wed Feb 12 06:20:31 +0000 2020,1227477566166093825,@ANI @Nidhi What else.
0,Wed Feb 12 06:20:31 +0000 2020,1227477566166093825,@ANI @Nidhi What else.
0,Wed Feb 12 06:20:35 +0000 2020,1227477581794086914,#friendshipgoals💕 @ MJRA College of Engineering &amp; Technology https://t.co/bcjyJdI6jn
0,Wed Feb 12 06:20:35 +0000 2020,1227477581794086914,#friendshipgoals💕 @ MJRA College of Engineering &amp; Technology https://t.co/bcjyJdI6jn
0,Wed Feb 12 06:20:41 +0000 2020,1227477605357686784,Ready to move flats available #ForSale close to #HSRLayout in only rupees @58lacs #2BHK #Apartment #Flat #Bangalore… https://t.co/xDW6J2yvDq
0,Wed Feb 12 06:20:41 +0000 2020,1227477605357686784,Ready to move flats available #ForSale close to #HSRLayout in only rupees @58lacs #2BHK #Apartment #Flat #Bangalore… https://t.co/xDW6J2yvDq
0,Wed Feb 12 06:20:56 +0000 2020,1227477670579056640,"Jai #PowerStar_ @PuneethRajkumar B055, All The Best @chirusarja Sir and ur #shivajuna film team😊🤗."
0,Wed Feb 12 06:20:56 +0000 2020,1227477670579056640,"Jai #PowerStar_ @PuneethRajkumar B055, All The Best @chirusarja Sir and ur #shivajuna film team😊🤗."
0,Wed Feb 12 06:21:22 +0000 2020,1227477778402021379,"@tallstories @Nidhi @airtelindia Save Kashmir
Save soul."
0,Wed Feb 12 06:21:22 +0000 2020,1227477778402021379,"@tallstories @Nidhi @airtelindia Save Kashmir
Save soul."
0,Wed Feb 12 06:21:27 +0000 2020,1227477798866030595,If you haven't registered your tykes and tots for the singing workshop being conducted by the dynamic performers of… https://t.co/JoUBJbx3P4
0,Wed Feb 12 06:21:27 +0000 2020,1227477798866030595,If you haven't registered your tykes and tots for the singing workshop being conducted by the dynamic performers of… https://t.co/JoUBJbx3P4
0,Wed Feb 12 06:21:30 +0000 2020,1227477813269336064,All The Best #Shivajuna team
0,Wed Feb 12 06:21:30 +0000 2020,1227477813269336064,All The Best #Shivajuna team
0,Wed Feb 12 06:21:44 +0000 2020,1227477871909842944,"What a beautiful thought “If the Called ones keep the full truth for the sake of the salvation of souls.”

What sat… https://t.co/37FUfOYjZv"
0,Wed Feb 12 06:21:44 +0000 2020,1227477871909842944,"What a beautiful thought “If the Called ones keep the full truth for the sake of the salvation of souls.”

What sat… https://t.co/37FUfOYjZv"
0,Wed Feb 12 06:22:08 +0000 2020,1227477970295631872,@nihalmehta @Struhl @davidrgoldberg @shaig I'd come from DC to NYC just to #pitchandhoop. Not super find of running but love this!
0,Wed Feb 12 06:22:08 +0000 2020,1227477970295631872,@nihalmehta @Struhl @davidrgoldberg @shaig I'd come from DC to NYC just to #pitchandhoop. Not super find of running but love this!
0,Wed Feb 12 06:22:12 +0000 2020,1227477987920162816,@srivatsayb Ohh nautanki 1st Step Change ur Leader PM candidate Pappu. Rest all steps waste.
0,Wed Feb 12 06:22:12 +0000 2020,1227477987920162816,@srivatsayb Ohh nautanki 1st Step Change ur Leader PM candidate Pappu. Rest all steps waste.
0,Wed Feb 12 06:22:16 +0000 2020,1227478005200584706,@VeniVijay22 @actorvijay Feel the Bgm 🔥🔥🔥
0,Wed Feb 12 06:22:16 +0000 2020,1227478005200584706,@VeniVijay22 @actorvijay Feel the Bgm 🔥🔥🔥
0,Wed Feb 12 06:22:24 +0000 2020,1227478040550223872,@jay00952693 @suhrith @Nidhi Any valid reason.
0,Wed Feb 12 06:22:24 +0000 2020,1227478040550223872,@jay00952693 @suhrith @Nidhi Any valid reason.
0,Wed Feb 12 06:23:13 +0000 2020,1227478242426118144,"Yogi on killing spree of rape survivors n kin due to his jungle Raj.
Modi co's Beti bachao model."
0,Wed Feb 12 06:23:13 +0000 2020,1227478242426118144,"Yogi on killing spree of rape survivors n kin due to his jungle Raj.
Modi co's Beti bachao model."
0,Wed Feb 12 06:23:32 +0000 2020,1227478324877942784,#WorldLovesSana shehnaazians... #AsliFans hurry up..!!
0,Wed Feb 12 06:23:32 +0000 2020,1227478324877942784,#WorldLovesSana shehnaazians... #AsliFans hurry up..!!
0,Thu Feb 13 18:21:56 +0000 2020,1228021502089388033,Supreme Court's Six Mandatory Directions To Political Parties To End Criminalisation Of Politics[Read Judgment] https://t.co/8OCR7ff2mu
0,Tue Mar 03 05:47:11 +0000 2020,1234716932277800960,@VenkyForTarak @SurendraaTarak @Pallu9999 @SrutiTarak @TARAK_225 @EV9999_Tarakian @ashoktarak_C @Its_MePrudhvi… https://t.co/SN9l4G3HHk
0,Tue Mar 03 05:47:13 +0000 2020,1234716941983502336,"Kock Out👊 On March 8
Here's The Link For Registration 👇 https://t.co/XYkkq3UQyR https://t.co/AHnlAMfZlp"
0,Tue Mar 03 05:47:20 +0000 2020,1234716972698324992,"Today click @PawanKalyan Annayya ❤ #VakeelSaab
 https://t.co/oemTbL9ahp"
0,Tue Mar 03 05:47:23 +0000 2020,1234716982466924545,@sonamakapoor @BazaarArabia Then get out of that side of the world. Simple. We certainly dont want second class citizens in our country
0,Tue Mar 03 05:47:49 +0000 2020,1234717091275522048,My main man @ranveerofficial knows it! 9️⃣ days to go! #ProCamerasMaxPerformance launching on 12th! 🤩… https://t.co/8x1Fbc50ja
0,Tue Mar 03 05:48:08 +0000 2020,1234717171034599425,@urstrulyKanchi Thanks bro 😊
0,Tue Mar 03 05:48:08 +0000 2020,1234717174364696577,I like u @sonamakapoor
0,Tue Mar 03 05:48:45 +0000 2020,1234717326802440192,"@politemAAn @jkarji @jasuja @aaqibrk I am sorry, but you seem to be a bhakt. Typical trait of a bhakt is that he le… https://t.co/tamHIdiFDK"
0,Tue Mar 03 05:48:53 +0000 2020,1234717361502027782,Let's gooo power star cults #VakeelSaab
0,Tue Mar 03 05:49:20 +0000 2020,1234717472382570496,@SirishChandran Correct fully bad
0,Tue Mar 03 05:49:31 +0000 2020,1234717519853654016,Imagine the Plight of Mantri Greens Owners! Middle class people trade their life and buy a home to be happy in life… https://t.co/rYCwajFiUm
0,Tue Mar 03 05:49:55 +0000 2020,1234717622698012672,@hotty_princess_ Good morning 😍
0,Tue Mar 03 05:50:01 +0000 2020,1234717646177726466,Yup let's go #VakeelSaab
0,Tue Mar 03 05:50:02 +0000 2020,1234717648702689280,Jai ho power star #vakeelsaab
0,Tue Mar 03 05:50:40 +0000 2020,1234717808056918016,Happy birthday @iTIGERSHROFF
0,Tue Mar 03 05:51:00 +0000 2020,1234717891909439490,@itsNiravMehta https://t.co/jKcWCYcAe3 must be the Kerala ones
0,Tue Mar 03 05:51:12 +0000 2020,1234717942178205698,"Come on we have not come this far just to come this far, let's go there is lot more to bang @pawnkalyan #VakeelSaab"
0,Tue Mar 03 05:51:27 +0000 2020,1234718008884387840,"Prevention is better than cure.
Stay safe Guys!!
#coronavirusindia https://t.co/KXiGubkfv9"
0,Tue Mar 03 05:51:28 +0000 2020,1234718009798742016,This job might be a great fit for you. Click the link in our bio to see it and more. CA - Consultant - Bengaluru /… https://t.co/72Npnk6NSL
0,Tue Mar 03 05:51:28 +0000 2020,1234718012625702912,Come on let's make it #VakeelSaab
0,Tue Mar 03 05:51:42 +0000 2020,1234718071635337217,"@iJainPratik @ShashiTharoor @narendramodi Delhi riots fostered on online prove that internet not only bring progress,but chaos also"
0,Tue Mar 03 05:51:43 +0000 2020,1234718076085555201,"Knock Out 👊 On March 8th #TeamYFP 
Here's The Link For Registration 👇 https://t.co/XYkkq3UQyR https://t.co/6gQ2lhWBpV"
0,Tue Mar 03 05:51:46 +0000 2020,1234718088227999744,@SrBachchan I find in our country all accused in Sarada Naroda Rosevelly INX Panama Paradise paper lick and other .… https://t.co/9hKIcSwkIv
0,Tue Mar 03 05:51:48 +0000 2020,1234718095433854976,Tag a #momo lover!
0,Tue Mar 03 05:52:13 +0000 2020,1234718199469395968,Come on cults let's go
0,Tue Mar 03 05:52:23 +0000 2020,1234718243371257856,"@MahuaMoitra Modus operandi:: welcome, give Ganga snan and patronage the ""nationalists"". If they are caught red-han… https://t.co/DOUAfLFhUS"
0,Tue Mar 03 05:52:31 +0000 2020,1234718273708724224,You see that's the thing about relationships. You get out of it and after a while you tend to forget what was wrong… https://t.co/Gf4pFIEj7D
0,Tue Mar 03 05:52:50 +0000 2020,1234718356923568133,We haven't come this far just to come this far let's go
0,Tue Mar 03 05:52:58 +0000 2020,1234718389848956928,@Dkhallirising @BBMPCOMM @Randeep_Dev @rk_misra @ArvindLBJP @BBMPCOMM @Randeep_Dev Pls take immediate action to sol… https://t.co/P9GJOzETqR
0,Tue Mar 03 05:53:12 +0000 2020,1234718449479409666,@aajtak @narendramodi would be better off leaving the social media that there is a need to convince the homeMiniste… https://t.co/urYWOHqTKG
0,Tue Mar 03 05:53:13 +0000 2020,1234718453715496961,"#VakeelSaab 

FirstLookFestival"
0,Tue Mar 03 05:53:25 +0000 2020,1234718500813303808,We're on the way
0,Tue Mar 03 05:53:31 +0000 2020,1234718528910942208,@priyashmita Well said
0,Tue Mar 03 05:53:40 +0000 2020,1234718562876477441,Craze Ka baap 😍😍
0,Tue Mar 03 05:54:08 +0000 2020,1234718680736583681,#VakeelSaab.. This is what pawankalyan.. 💖💖🙏 https://t.co/I2NJO99BGd
0,Tue Mar 03 05:54:28 +0000 2020,1234718764328898560,Not enough let's go
0,Tue Mar 03 05:54:37 +0000 2020,1234718804837453825,"Free site visit by car #ResidentialPlot #Land #ForSale #Dommasandra #Bangalore #Residential #Property
https://t.co/pJXREDELB3"
0,Tue Mar 03 05:55:03 +0000 2020,1234718914145243136,@BlrCityPolice @AirAsia @AirAsiaIndian @AirAsiaSupport @AirAsia_IR @AirAsiaFilipino @CCBBangalore @BengaluruPolice… https://t.co/EWGwW01GzT
0,Tue Mar 03 05:55:09 +0000 2020,1234718939323629568,Yup we're doing 😍😍🥰🥰
0,Tue Mar 03 05:55:11 +0000 2020,1234718945908625408,"@vinod_shankar @Pentropy I've been taking people for food walks. And, also showing them some hidden gems of Bangalo… https://t.co/1YEMENNcTW"
0,Tue Mar 03 05:55:27 +0000 2020,1234719015617974272,"@MoHFW_INDIA
#DGCA

Is there any way in current situation to do screening of every passenger coming from abroad irr… https://t.co/XaGzHAMlwx"
0,Tue Mar 03 05:55:31 +0000 2020,1234719032395218944,Not enough lot more to go
0,Tue Mar 03 05:55:31 +0000 2020,1234719032265367552,"2M tweets 🔥🔥🔥

#VakeelSaab
 #VakeelSaabFirstLook https://t.co/LWT6dtMeqD"
0,Tue Mar 03 05:55:32 +0000 2020,1234719035289300992,@HeroManoj1 Acting chance please annaya
0,Tue Mar 03 05:56:01 +0000 2020,1234719158211756033,"#NeeKannuNeeliSamudram song from #Uppena song release ayinappati nunchi vintune vunna em magic chesav
@ThisIsDSP an… https://t.co/iobnVYw2Bb"
0,Tue Mar 03 05:56:09 +0000 2020,1234719188863700993,Let's go fanzzz #VakeelSaab
0,Tue Mar 03 05:56:23 +0000 2020,1234719247504330753,The wait is over he's back
0,Tue Mar 03 05:56:33 +0000 2020,1234719290693021697,"@RaajAmpolu @narendramodi It is not about self decision, in time of foreseen state crises bureaucrat and diplomats… https://t.co/z6OK7ptdvf"
0,Tue Mar 03 05:57:11 +0000 2020,1234719448604368896,@geeksrik What service?
0,Tue Mar 03 05:57:31 +0000 2020,1234719533316919296,@MiLOKMAT @narendramodi would be better off leaving the social media that there is a need to convince the homeMinis… https://t.co/CBHFdPAHz8
0,Tue Mar 03 05:57:33 +0000 2020,1234719543177535488,Really Excited about #OppoWatch I hope it will be great watch for android user's #OPPOWatch
0,Tue Mar 03 05:57:41 +0000 2020,1234719575343878145,@BarunSobtiSays Welcome hero..be active here as well na..😊
0,Tue Mar 03 05:57:50 +0000 2020,1234719613889306624,Even respective organisation responsibility also to ask there employee to go for immediate health check up after ar… https://t.co/tZycOkGSMe
0,Tue Mar 03 05:57:52 +0000 2020,1234719622911451137,Today's my 7th marriage anniversary.@BULTINATH1
0,Tue Mar 03 05:58:26 +0000 2020,1234719764645281792,Were all the 45 who were killed muslims or all of them hindus. It was both. But it all started with your brethren d… https://t.co/u70yc9tgQn
0,Tue Mar 03 05:58:40 +0000 2020,1234719823159947264,@KingKhadoos Mood bana lo 😹 https://t.co/YlRcIT03KX
0,Tue Mar 03 06:00:02 +0000 2020,1234720166899900422,@PRABHAS1431433 Congrats😍
0,Tue Mar 03 06:00:24 +0000 2020,1234720261057855488,"A @CabCricket team in the #RanjiTrophy final after 13 years !

#BENvKAR"
0,Tue Mar 03 06:00:26 +0000 2020,1234720266028122113,"@BhavikaKapoor5 with Sitar Maestro Ustad Shujaat Hussain Khan, a revered friend who gives me energy n happiness thr… https://t.co/4mmZa3rKoS"
0,Tue Mar 03 06:00:36 +0000 2020,1234720311498739714,Hair loss leads to Hair loss  .😒
0,Tue Mar 03 06:01:02 +0000 2020,1234720417618616323,"*Ethnic wear *🌹

*Pure organza silk *😍

*With fancy print*🥰

*With rich pallu *🥳

*With contrast boder *😘

*Availab… https://t.co/8CbfFbkdqC"
0,Tue Mar 03 06:02:26 +0000 2020,1234720772964225025,"@rahul_tarakian @SaiTarakFan Exactly
Support undadhu em undadhu, okkadu RTs cheyadu....
Monna 20 hours continue ga Trend chesaaa"
0,Tue Mar 03 06:02:46 +0000 2020,1234720854052728832,Unbelievable chance to win movie tickets! 🎫 🍿 #AngreziMediumXLeverageEdu
0,Tue Mar 03 06:02:52 +0000 2020,1234720881961603072,@NaazAish That's show the IQ level of fans 🤪 n the reason why politics z so dirty n the country as this low IQ leve… https://t.co/s06WTFjh26
0,Tue Mar 03 06:03:01 +0000 2020,1234720919483908097,"@AmitShah I really surprised about Rajeev kumar case the master mind of Saroda ...CBI  become silent , when the cas… https://t.co/B4Txv821QO"
0,Tue Mar 03 06:03:02 +0000 2020,1234720920578609153,@SiddhiSankalkar Well said 👍😊 https://t.co/Rnpn4aMuEb
0,Tue Mar 03 06:03:16 +0000 2020,1234720981920317440,"@haris_a1 @theworldindex Cost of living, prices of essential commodities compared to other countries. Food, property, transit, everything."
0,Tue Mar 03 06:04:26 +0000 2020,1234721274284277760,@cmanmohan @abhishek Am really impressed with camera . Can give run for money to any phone upto 45k in camera department.
